Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
59000,1.9362,33,2143,488,1732,509,35.6,-119.34,130872.8713,199078.2316,378196.1893,298907.8306,366586.4392
60500,1.4619,32,2703,683,2682,675,35.6,-119.33,131702.1646,198621.047,377709.4993,299591.1477,367257.0606
71800,3.176,14,2719,502,1497,457,35.59,-119.35,129601.2729,198583.4425,377749.7669,298957.3095,366665.3803
54100,1.7868,20,3085,691,2645,676,35.59,-119.33,131264.6295,197661.3989,376772.2399,300319.675,368003.1244
47500,2.1186,18,820,239,1345,207,35.62,-119.69,103834.7248,218658.6647,397985.8604,274182.2883,342164.6024
80000,2.6066,21,2403,483,1647,415,35.65,-119.77,99686.72935,225741.3254,404986.7605,266711.0834,334715.1772
156300,2.5625,30,735,137,421,113,35.76,-119.14,154801.481,206735.0951,384264.9744,301920.2209,368876.317
59800,2.1295,15,3938,789,3500,768,35.76,-119.29,142857.7129,212513.6376,390977.212,291112.8457,358353.7442
83300,2.6726,29,1476,220,902,205,35.64,-119.19,141059.6592,196537.0414,374896.4872,306466.4926,373846.668
58500,2.5208,21,1885,398,1539,388,35.68,-119.24,142781.8956,202538.3543,381023.4852,300160.3411,367524.7002
55200,1.8843,16,2874,677,3078,651,35.68,-119.22,144416.8905,201726.181,380104.3674,301573.9727,368905.1328
54700,2.0025,32,3216,750,2639,709,35.67,-119.24,142309.8221,201547.8085,380067.8619,300855.4194,368244.1562
59800,2.7411,27,1513,342,1346,323,35.78,-119.25,147093.4098,212901.1471,391075.3311,292629.9087,359738.1293
56500,1.6786,35,1618,378,1449,398,35.77,-119.25,146550.7853,211900.7463,390112.702,293300.6056,360438.7573
57300,1.6045,36,2332,656,2175,610,35.76,-119.25,146014.6111,210901.4624,389150.8679,293973.9764,361141.4476
52100,1.517,36,1598,443,1658,417,35.75,-119.25,145484.9586,209903.3113,388189.8347,294650.0026,361846.1881
62200,1.7418,8,3271,797,2700,688,35.79,-119.25,147642.4135,213902.649,392038.7494,291961.9041,359039.5756
69900,2.2981,35,1927,386,1371,414,35.78,-119.25,147093.4098,212901.1471,391075.3311,292629.9087,359738.1293
67200,2.1806,8,1612,343,1230,330,35.78,-119.23,148667.9922,212121.7748,390176.6629,294072.4797,361142.141
62100,2.3125,31,2862,606,2467,600,35.79,-119.23,149211.0073,213127.0355,391142.4049,293407.5757,360446.1288
67800,1.7813,28,1737,521,1764,514,35.77,-119.24,147340.3939,211507.5624,389661.3783,294019.8661,361139.0756
72500,2.4044,36,3225,635,2034,593,35.77,-119.23,148131.3324,211117.5836,389211.7005,294740.0769,361840.2293
68400,2.033,16,2275,659,1914,614,35.74,-119.23,146560.1786,208111.5821,386321.5487,296758.845,363946.8307
84000,4.1917,26,2636,468,1416,485,35.77,-119.23,148131.3324,211117.5836,389211.7005,294740.0769,361840.2293
216400,6.2885,6,1755,280,664,254,35.47,-118.92,132638.9888,169320.7165,346433.4432,337346.8325,404700.6259
82500,2.5806,20,3458,651,1465,621,35.44,-119.01,125961.6229,169452.0481,347485.9071,333171.5697,400714.2777
204200,6.1563,13,1439,237,557,227,35.44,-118.93,129275.1256,166565.2921,343936.9725,338746.6373,406179.5752
92300,1.8419,18,2327,642,799,335,35.74,-118.31,185414.2047,187768.3218,352472.6336,365945.9439,431156.3499
67500,2.25,15,1962,403,730,321,35.68,-118.06,189304.9894,181773.223,339815.4817,388857.2016,453777.9501
96000,2.6288,23,3166,700,1097,493,35.75,-118.44,180241.9965,189629.7283,357282.144,355264.6883,420728.6654
81200,2.0694,18,4754,1075,1366,690,35.72,-118.47,176003.7968,186592.1911,355065.7946,354669.3513,420334.1069
101400,1.5957,18,3303,814,986,522,35.7,-118.5,172739.3655,184708.7858,353928.9933,353533.1623,419349.7685
90000,1.4205,28,1491,408,98,48,35.72,-118.59,170936.4749,188117.6221,358953.6289,345468.894,411402.4055
94600,3.4792,33,1504,325,584,223,35.65,-118.87,152502.1997,186628.2269,362149.9974,328837.0276,395616.0664
59400,1.8369,17,2354,514,775,380,35.48,-118.23,164169.8999,158765.1437,322738.7898,387283.9856,453380.6028
72500,1.5667,15,2966,669,1007,465,35.64,-118.33,175174.3754,176727.017,342472.9762,370099.9372,435792.4207
96900,2.3125,15,5907,1257,2310,1001,35.63,-118.41,170237.7488,176094.7312,343807.2434,364559.426,430464.3108
75800,1.4141,18,2304,527,782,390,35.62,-118.45,167363.8781,175341.3782,344012.2062,362111.8908,428140.5567
68500,1.3023,17,2248,535,927,427,35.64,-118.47,168317.9441,177755.1025,346730.0354,359389.0035,425382.5337
67300,1.6236,17,4002,930,1614,731,35.61,-118.48,164995.4314,174553.1446,343934.7345,360442.3396,426571.7601
69700,1.8819,16,5396,1182,1802,807,35.58,-118.45,163605.4644,170920.4786,339850.4152,364540.4005,430718.9348
78400,2.5474,13,2267,601,756,276,35.47,-118.61,145597.4991,161160.2632,334048.1421,359625.3449,426468.9182
55000,3.625,35,2916,594,1870,432,35.73,-117.73,203171.0006,192350.9696,339225.6311,412521.6441,476454.2443
42100,2.0441,33,2579,564,1155,431,35.63,-117.66,195241.7668,183346.8006,327284.075,423248.2592,487521.0668
72000,2.8,18,2737,589,1128,533,35.65,-117.67,196927.0262,185214.0879,329614.689,421412.8962,485611.3978
81900,3.3269,15,2701,576,1245,513,35.65,-117.68,196575.1648,184958.2883,329746.5177,420612.691,484833.0794
87500,4.0167,5,1131,276,520,232,35.65,-117.69,196226.9169,184706.6418,329880.8574,419812.8619,484055.1486
109400,5.8625,8,2683,416,1154,399,35.64,-117.7,194853.9368,183389.2551,328918.8639,419533.1892,483845.3844
95700,5.2043,15,3253,573,1408,586,35.64,-117.68,195550.5295,183891.3439,328646.7367,421130.6978,485399.2349
115700,6.1935,6,2115,342,927,337,35.64,-117.67,195904.2749,184148.6574,328514.4505,421930.022,486176.7459
63500,3.0687,32,3661,787,1613,706,35.63,-117.67,194882.5003,183083.78,327414.291,422449.4381,486743.974
105300,6.0653,18,4334,641,1777,661,35.63,-117.68,194526.8528,182824.9358,327547.0377,421650.9972,485967.2715
109000,5.5773,5,3151,482,1335,428,35.63,-117.69,194174.8443,182570.2859,327682.3122,420852.9386,485190.9612
71900,3.5931,18,2657,496,1426,483,35.62,-117.7,192799.9898,181250.9523,326721.4477,420579.6282,484986.5824
84500,3.5988,9,4241,832,1929,742,35.61,-117.68,192482.4369,180693.7662,325347.8895,422698.4401,487108.9614
102800,6.0532,12,1678,241,765,281,35.6,-117.68,191461.729,179629.0242,324248.4419,423225.5666,487682.6017
70200,3.858,16,2678,483,1473,487,35.6,-117.7,190749.8531,179114.7335,324524.3919,421635.1868,486135.2605
52400,2.1458,30,2994,741,1481,581,35.62,-117.68,193504.1502,181759.0733,326447.4217,422173.5808,486537.1825
83200,4.25,10,2656,506,1349,501,35.61,-117.64,193942.2447,181766.8267,324828.4802,425887.4215,490211.6524
85700,4.15,11,5897,1138,2728,1072,35.62,-117.66,194222.9171,182284.0543,326183.5403,423769.0751,488089.3609
87200,4.8494,5,5735,932,2623,862,35.61,-117.66,193205.0939,181221.8984,325083.0832,424292.1625,488659.5207
91700,2.5812,14,1740,391,850,317,35.6,-117.66,192188.3135,180160.3432,323982.7045,424817.5129,489231.5397
101300,3.9261,12,2014,372,1027,356,35.63,-117.76,191814.3317,180906.6263,328699.7386,415277.4184,479767.932
142500,5.5551,9,3811,605,1518,568,35.55,-117.68,186373.8461,174314.1545,318752.5036,425894.9115,490578.4933
54300,1.8984,19,1124,290,598,261,35.65,-117.81,192336.7343,182016.8117,331687.6188,410245.0463,474750.9013
91800,4.1518,13,2566,449,1181,414,35.73,-117.87,199080.816,189646.1056,341446.1258,401285.0381,465534.5641
98000,5.0762,11,1751,316,765,296,35.54,-117.84,179907.363,169488.2593,320198.0096,413846.4529,478910.6332
81700,3.1755,15,2357,484,1110,442,35.65,-117.74,194540.5515,183511.294,330590.1106,415819.433,480171.3735
50800,1.9962,28,1913,486,858,371,35.35,-117.84,160211.4836,148948.3923,299520.4588,424813.6637,490613.733
86500,3.4015,21,1739,425,945,362,35.05,-118,123830.7664,113168.5748,270861.0645,431941.2039,498880.9042
71800,3.3693,30,2555,510,1347,467,35.03,-117.82,128957.6792,115440.2161,264424.6566,446409.6886,513127.3873
275000,1.625,4,18,3,8,6,35.22,-117.76,150148.7519,137182.1274,283884.0377,438785.6322,504871.1021
137500,2.375,4,2,2,6,2,35.21,-117.79,147924.5745,135263.6428,283347.2414,437138.3365,503307.8761
68500,3.3889,15,1926,361,917,316,35.12,-118.01,130752.6378,120641.705,278577.7035,426550.964,493337.6332
81900,3.5391,5,4849,920,2504,847,35.13,-117.98,132766.7052,122248.3669,278881.2668,428093.8438,494807.9483
104400,4.25,4,2630,502,1150,422,35.13,-117.95,133787.8292,122820.0419,278144.3217,430301.2913,496967.6422
141700,4.875,1,83,15,32,15,35.08,-117.95,128670.0919,117403.2828,272787.9931,433584.1171,500377.4183
84500,4.5724,4,923,166,352,135,35.1,-117.98,129667.1348,118980.8993,275675.3638,430067.2134,496857.247
87800,2.875,15,2180,416,960,370,35.16,-117.99,135555.6779,125346.6998,282338.5492,425399.7336,492051.2177
91700,2.9583,20,873,175,422,159,34.92,-118.27,102675.8973,96521.20736,265644.5213,421862.7431,489398.172
130000,2.8097,11,7353,1482,3571,1308,34.86,-118.34,94754.95709,90252.43882,262137.1208,421453.486,489142.3108
54900,3.4338,28,2969,648,1644,570,35.03,-117.68,135672.522,120357.9735,261754.4214,456749.0282,523248.8385
64400,4.2292,33,1589,307,853,272,34.99,-117.68,132015.0255,116361.363,257385.1557,459337.7637,525940.8367
39800,1.9107,36,1184,316,672,241,35,-117.65,134509.3053,118592.3703,257978.2162,460909.3246,527440.3988
83500,2.6149,10,4597,1009,2227,821,34.86,-118.15,99225.93391,90229.1293,255341.366,434518.5508,502014.8261
87900,3.0184,9,1507,293,761,278,34.87,-118.17,99693.625,91181.89407,257042.4193,432408.3317,499911.1111
111100,5.0553,2,2103,389,923,338,34.87,-118.19,99141.83086,91064.41266,257718.3353,431020.8305,498545.3136
83300,2.7361,21,2370,540,1488,554,34.86,-118.17,98637.36011,90073.06879,256008.5149,433130.1913,500648.1942
73300,2.0441,15,1069,296,569,263,35.06,-118.15,120437.3097,112386.2672,276186.0808,420448.3986,487580.6201
68900,2.5875,44,1297,307,776,278,35.05,-118.16,119120.7446,111210.7757,275446.2154,420420.236,487587.2094
83200,3.7452,14,2992,573,1631,526,35.05,-118.19,118418.8271,111055.2777,276385.3124,418279.5364,485487.3323
56800,2.16,29,1671,368,821,337,35.04,-118.15,118299.1906,110169.0693,274091.7529,421823.821,488997.7544
136800,4.625,7,4371,727,1932,654,35.16,-118.51,121937.939,125565.9994,298913.4527,387961.327,455377.089
162900,4.0581,7,9664,1692,3617,1370,35.2,-118.66,117957.4282,133188.7978,308887.6524,374650.9086,442182.0867
79000,2.3917,10,2939,605,1167,446,35.27,-118.34,139350.2316,135695.5115,304098.8951,392534.3952,459463.46
115800,3.6949,4,8417,1657,4631,1468,35.14,-118.48,121721.0861,122872.7547,295749.9401,391480.5195,458894.9522
137200,3.4911,6,3660,646,1243,482,35.08,-118.61,109468.8875,119102.6238,294941.1342,386814.8115,454476.6145
120800,3.8917,11,4031,766,1539,564,34.99,-118.61,101276.067,109541.9839,286090.7101,393500.953,461276.9931
94900,2.6417,19,3109,640,1457,620,35.13,-118.46,121927.5279,121466.7384,293982.977,393590.865,460998.287
85500,3.2405,16,4084,812,2033,668,35.12,-118.46,121047.2923,120369.9972,292970.8875,394299.6855,461725.3509
99800,3.2632,8,1968,376,930,360,35.12,-118.43,121631.3172,119948.8133,291849.7483,396403.6669,463791.3474
80000,1.7917,34,1170,290,602,266,35.13,-118.44,122622.2985,121181.7728,293235.7946,394995.0713,462376.9086
67900,1.8636,21,1899,447,1133,391,35.13,-118.44,122622.2985,121181.7728,293235.7946,394995.0713,462376.9086
82200,2.7845,28,1793,358,1233,351,35.3,-118.91,116373.2489,151533.6336,329470.9456,350188.6061,417848.8482
94500,4,24,1341,214,667,184,35.26,-118.95,110860.1856,149027.2528,327459.3689,350425.7178,418185.2951
81300,2.6302,33,1190,217,717,196,35.27,-118.83,116475.3256,145640.2115,323003.9337,357858.2682,425474.514
106300,1.9236,29,1297,262,909,253,35.13,-118.92,98891.22448,134887.122,313681.9876,362242.5834,430121.8993
68000,1.7656,26,1639,352,1222,395,35.23,-118.85,111691.4793,142222.7911,320011.0038,359419.6336,427118.7031
53900,1.9688,31,2358,580,2302,574,35.23,-118.82,112980.2986,141175.1357,318674.3811,361463.6411,429130.6754
53500,2.1357,17,1959,484,1763,453,35.2,-118.83,109623.0698,138441.8972,316213.0487,362993.9874,430714.2679
57300,2.1136,34,2185,469,1910,455,35.2,-118.82,110070.1678,138089.9314,315765.307,363672.3656,431382.48
51200,1.9907,17,2783,678,2566,641,35.2,-118.85,108746.3759,139161.2059,317114.6789,361640.0757,429380.3017
61400,2.0921,29,1401,317,1344,306,35.27,-118.91,113319.8817,148489.9541,326580.0011,352392.0237,420097.0637
54600,1.9066,31,6145,1492,5666,1457,35.26,-118.9,112682.6328,147102.608,325162.8633,353809.0601,421517.8652
63700,2.0174,20,3815,924,3450,920,35.26,-118.92,111934.8727,147858.5002,326075.59,352452.7896,420182.3132
45500,1.7716,29,2888,753,2949,699,35.24,-118.91,110282.8794,145459.0866,323697.6075,354613.113,422359.6385
75000,2.2885,38,1016,202,540,187,36.41,-119.69,154460.9037,293230.9455,471508.6698,221333.6484,286548.5738
94200,3.4926,30,1860,337,1123,347,36.44,-119.57,164515.1371,291539.7261,469137.7066,229332.5048,293890.9465
126300,3.0375,26,1912,339,1002,311,36.37,-119.55,160675.3022,283727.2907,461456.762,234481.3229,299506.2661
103100,3.3214,25,1688,302,879,277,36.38,-119.69,152128.8466,290263.5408,468626.7339,222937.7077,288368.0914
1.00E+05,3.1406,41,831,149,443,146,36.37,-119.78,145633.4636,293079.3032,471800.6702,216492.4029,282295.3056
101400,2.7159,25,1549,269,819,272,36.37,-119.83,142551.9616,295268.7798,474143.2037,212640.9303,278610.7661
83900,2.9167,26,1414,265,779,249,36.34,-119.87,137670.8657,294183.3171,473220.7482,211334.7677,277617.9739
106300,2.0285,25,8363,1636,7679,1580,36.32,-119.93,132416.5077,295065.5849,474259.4593,208023.3117,274604.1112
75800,3.0667,19,3252,614,1971,607,36.32,-119.79,141057.5281,288664.873,467530.2225,218592.2245,284739.6151
92500,3.9926,14,3400,618,1867,612,36.32,-119.77,142340.3951,287784.7621,466589.7323,220118.2096,286202.2537
126400,3.1667,14,1287,291,737,269,36.31,-119.78,140923.4944,287255.6668,466113.2123,219939.5965,286114.26
69100,2.6218,14,3677,863,2191,785,36.31,-119.77,141569.9375,286815.1704,465642.6152,220701.1424,286844.4736
72300,2.2937,25,4984,1029,2414,961,36.31,-119.79,140279.8598,287698.3585,466585.1319,219179.0183,285384.9367
62000,2.1038,24,2202,471,1052,439,36.3,-119.77,140804.0447,285846.6145,464696.2272,221288.1254,287489.5579
66600,2.1681,30,1846,391,1255,352,36.3,-119.78,140153.986,286288.6568,465167.8404,220528.5082,286760.8922
93100,4.3438,16,1717,277,903,289,36.3,-119.79,139506.7187,286732.8974,465640.7771,219769.8699,286033.1231
104200,4.2917,6,1265,227,764,246,36.29,-119.79,138738.1804,285768.5006,464697.1626,220364.7465,286684.155
87500,2.0673,18,942,193,424,174,36.32,-119.82,139154.8062,290001.381,468950.8308,216310.5208,282552.357
112500,3.2386,16,1006,212,515,200,36.33,-119.78,142476.0757,289192.8104,468006.1488,218773.9678,284829.6087
100800,4.5714,29,1871,315,1066,309,36.27,-119.78,137873.4976,283394.0024,462336.1645,222319.244,288717.7833
107500,5.1728,7,479,84,327,103,36.29,-119.8,138090.0741,286216.4899,465172.4398,219609.0517,285958.8501
56100,3.1071,24,544,112,442,106,36.28,-119.81,136673.5672,285706.4796,464708.2135,219457.163,285891.4475
112500,3.2019,33,1287,214,580,210,36.34,-119.72,147114.8036,287580.5936,466168.2306,222814.8289,288613.5972
52600,2.2721,40,1185,221,676,256,36.32,-119.72,145595.689,285623.2016,464261.777,223949.5655,289874.0875
43500,2.6477,40,1178,244,586,187,36.32,-119.7,146916.2892,284774.2758,463339.9872,225488.4644,291348.7776
60200,2.8281,20,2440,433,1579,400,36.31,-119.73,144183.0382,285075.3404,463773.5333,223756.8043,289774.0978
62000,2.2895,10,956,201,693,220,36.3,-119.7,145429.4474,282814.7301,461432.3306,226632.0251,292614.7598
118800,4.9432,10,1090,164,470,158,36.35,-119.67,151150.0442,286477.8732,464843.1727,226134.8681,291703.1108
148000,3.5486,4,3725,783,1478,600,36.37,-119.65,153973.5473,287644.3526,465865.4266,226608.5195,291972.7695
107900,4.3911,21,1745,266,837,292,36.35,-119.65,152475.2722,285660.6974,463940.9493,227693.1754,293194.8711
85500,2.8788,38,3148,568,1378,537,36.35,-119.65,152475.2722,285660.6974,463940.9493,227693.1754,293194.8711
91900,3.1094,15,1724,374,947,391,36.35,-119.66,151811.4317,286068.1348,464391.3777,226913.6152,292448.5968
97400,5.2134,13,2360,340,1055,312,36.36,-119.64,153885.1501,286248.4121,464454.7828,227930.902,293330.866
90400,3.8108,23,3182,563,1525,585,36.35,-119.64,153141.5338,285255.571,463491.8916,228473.5405,293941.9278
90600,4.2396,4,1684,343,920,324,36.35,-119.63,153810.185,284852.7654,463044.2085,229254.7023,294689.7609
80300,2.6145,10,3674,734,1864,718,36.35,-119.62,154481.1948,284452.2904,462597.9041,230036.6526,295438.3644
70200,2.8125,30,1765,310,746,298,36.35,-119.64,153141.5338,285255.571,463491.8916,228473.5405,293941.9278
71400,3.5536,26,1463,261,699,219,36.34,-119.63,153074.3667,283859.3469,462080.9965,229799.6943,295302.2925
67500,1.8385,14,2928,600,1633,559,36.33,-119.63,152343.1097,282866.81,461118.4527,230348.7628,295917.7325
61500,3.0139,32,1492,284,926,264,36.33,-119.61,153700.6341,282062.3748,460223.2737,231906.4642,297409.9059
61000,2.2333,36,1518,287,749,255,36.32,-119.63,151616.4799,281875.1641,460156.5813,230901.8787,296536.0627
59700,2.6397,32,1338,276,859,286,36.34,-119.66,151065.6203,285079.105,463431.1339,227463.9125,293065.521
67200,1.8529,46,1730,337,752,323,36.34,-119.65,151732.8087,284670.2005,462979.715,228241.6937,293810.325
76100,3.0846,47,1869,357,832,315,36.34,-119.65,151732.8087,284670.2005,462979.715,228241.6937,293810.325
56700,1.8606,32,2958,670,1504,627,36.34,-119.64,152402.4014,284263.6111,462529.6678,229020.2904,294555.9175
51700,1.4524,41,3095,766,1852,721,36.33,-119.64,151667.8183,283272.5418,461568.1157,229571.1222,295172.8169
59100,2.3523,52,1257,257,624,243,36.33,-119.65,150994.8822,283680.6031,462019.1557,228794.2993,294428.6898
53800,1.3882,47,1059,268,693,241,36.33,-119.65,150994.8822,283680.6031,462019.1557,228794.2993,294428.6898
120800,1.7596,26,592,121,268,116,36.32,-119.68,148247.0288,283934.4417,462423.6129,227030.8848,292826.7943
81700,2.9375,19,1241,244,850,237,36.33,-119.67,149656.2029,284503.6736,462925.3504,227243.1402,292942.8256
92800,4.0909,16,2048,373,1052,388,36.33,-119.66,150324.333,284090.9837,462471.5686,228018.3025,293685.3574
58100,1.4194,10,1623,409,988,395,36.33,-119.66,150324.333,284090.9837,462471.5686,228018.3025,293685.3574
56800,2.3256,24,2652,568,1532,445,36.32,-119.66,149587.637,283103.7803,461512.6861,228576.7555,294308.0874
54400,2.5833,28,1325,276,873,240,36.32,-119.68,148247.0288,283934.4417,462423.6129,227030.8848,292826.7943
60600,2.9936,12,2739,535,1859,498,36.31,-119.68,147508.167,282951.1662,461467.4226,227596.9914,293455.3653
70500,3.3681,18,1147,202,717,212,36.3,-119.66,148128.2926,281132.166,459596.9866,229705.7315,295562.1553
50400,1.5433,11,1294,314,713,290,36.32,-119.65,150261.5594,282691.9146,461059.2758,229350.9628,295049.9472
43100,1.3569,32,2205,523,1772,479,36.32,-119.64,150937.8509,282282.3725,460607.2395,230126.0067,295792.6076
53400,2.3466,28,941,175,588,180,36.3,-119.65,148808.9972,280717.3031,459141.5709,230476.3454,296301.0667
50100,1.5909,27,1513,314,1071,284,36.31,-119.64,150212.5667,281293.1127,459647.0433,230684.9146,296415.2716
46300,1.8839,25,1847,371,1460,353,36.31,-119.61,152265.3316,280074.0851,458296.2268,233009.6921,298643.6301
97400,2.625,20,2673,452,1394,449,36.27,-119.57,152273.2677,274492.3018,452652.6304,238346.9001,304104.2377
94100,2.395,35,2011,349,970,300,36.25,-119.69,142485.3351,277501.4441,456209.7088,230318.0743,296557.2215
1.00E+05,2.4286,23,207,45,171,50,36.18,-119.63,141968.4968,268091.1916,446763.4071,239054.3742,305486.1809
50000,2.25,32,752,159,524,155,36.11,-119.59,140571.3299,259537.0216,438244.9381,246363.357,313016.9588
53200,2.3889,6,2015,413,992,319,36.09,-119.57,140924.8101,256725.3018,435411.7321,249101.9161,315792.1753
46500,1.3967,21,1382,327,1469,355,36.1,-119.58,140740.8005,258131.0456,436828.3128,247732.2279,314404.316
